Date,High,Low,Open,Close,Currency
2009-05-25,960.05,953.1,957.0,958.8,USD
2009-05-26,958.95,941.1,958.0,952.15,USD
2009-05-27,960.2,942.25,953.25,949.0,USD
2009-05-28,965.95,944.55,948.65,959.8,USD
2009-05-29,981.0,956.5,959.65,980.0,USD
2009-06-01,989.5,974.1,979.6,975.2,USD
2009-06-02,987.4,969.6,975.25,981.85,USD
2009-06-03,990.8,961.35,982.05,963.15,USD
2009-06-04,982.5,961.7,963.25,980.1,USD
2009-06-05,983.45,953.5,981.25,956.3,USD
2009-06-08,960.45,944.3,955.65,951.05,USD
2009-06-09,962.6,948.0,951.2,954.75,USD
2009-06-10,966.25,947.6,955.35,954.65,USD
2009-06-11,962.7,944.1,954.6,955.0,USD
2009-06-12,958.95,937.0,955.3,938.9,USD
2009-06-15,939.3,926.0,939.0,928.35,USD
2009-06-16,940.25,927.4,928.75,935.1,USD
2009-06-17,940.95,928.5,934.85,939.4,USD
2009-06-18,943.7,930.6,940.55,933.35,USD
2009-06-19,939.8,931.45,934.45,934.3,USD
2009-06-22,935.4,918.9,933.95,922.9,USD
2009-06-23,927.75,913.9,922.7,926.15,USD
2009-06-24,943.2,923.0,926.1,932.1,USD
2009-06-25,940.1,929.9,930.9,939.15,USD
2009-06-26,948.7,936.3,938.65,939.05,USD
2009-06-29,943.5,934.4,940.6,938.05,USD
2009-06-30,945.7,923.6,937.6,926.85,USD
2009-07-01,946.75,925.75,925.8,940.75,USD
2009-07-02,942.05,927.1,940.8,929.65,USD
2009-07-03,934.9,927.9,928.85,932.5,USD
2009-07-06,933.1,921.1,932.55,925.0,USD
2009-07-07,932.55,922.05,924.6,924.3,USD
2009-07-08,925.9,906.0,923.95,909.45,USD
2009-07-09,919.3,907.1,909.35,912.45,USD
2009-07-10,916.1,907.8,912.3,913.15,USD
2009-07-13,924.1,908.4,912.1,921.0,USD
2009-07-14,928.25,918.6,921.3,925.6,USD
2009-07-15,942.95,925.3,925.95,939.45,USD
2009-07-16,941.05,933.4,940.0,937.35,USD
2009-07-17,940.7,932.6,937.7,937.7,USD
2009-07-20,955.9,937.65,938.3,949.35,USD
2009-07-21,954.4,945.1,950.0,949.15,USD
2009-07-22,955.4,945.5,949.0,951.4,USD
2009-07-23,958.1,948.1,952.75,948.15,USD
2009-07-24,954.9,946.95,947.7,951.35,USD
2009-07-27,959.7,948.2,951.8,953.65,USD
2009-07-28,957.4,934.7,953.4,937.65,USD
2009-07-29,941.7,926.1,937.9,930.0,USD
2009-07-30,937.8,929.0,929.95,934.3,USD
2009-07-31,957.2,932.6,934.6,954.75,USD
2009-08-03,963.1,952.2,953.3,956.5,USD
2009-08-04,971.05,951.85,957.5,967.75,USD
2009-08-05,968.75,959.55,967.8,962.95,USD
2009-08-06,972.25,956.85,963.3,963.15,USD
2009-08-07,965.7,954.2,963.65,954.9,USD
2009-08-10,958.1,943.5,954.75,946.15,USD
2009-08-11,950.95,943.0,946.4,946.05,USD
2009-08-12,953.4,940.9,946.5,947.75,USD
2009-08-13,962.05,948.05,948.05,955.0,USD
2009-08-14,960.5,944.4,955.05,947.35,USD
2009-08-17,949.35,931.2,947.5,934.3,USD
2009-08-18,941.5,934.15,934.15,938.8,USD
2009-08-19,945.3,932.4,937.75,942.05,USD
2009-08-20,947.1,938.6,943.3,940.85,USD
2009-08-21,958.65,938.6,940.0,954.15,USD
2009-08-24,957.2,939.8,952.4,942.9,USD
2009-08-25,955.7,941.65,943.25,945.05,USD
2009-08-26,950.35,939.8,943.8,945.6,USD
2009-08-27,951.45,942.1,945.0,948.25,USD
2009-08-28,962.0,948.7,948.7,955.95,USD
2009-08-31,961.85,945.3,956.15,951.15,USD
2009-09-01,958.0,947.0,950.55,957.35,USD
2009-09-02,981.1,952.45,956.65,977.9,USD
2009-09-03,998.2,975.2,977.55,991.6,USD
2009-09-04,997.3,986.1,992.3,994.4,USD
2009-09-07,997.85,992.15,994.4,995.35,USD
2009-09-08,1008.95,994.05,995.5,996.7,USD
2009-09-09,1003.95,987.95,996.8,992.65,USD
2009-09-10,998.9,983.1,992.05,996.5,USD
2009-09-11,1012.55,995.4,996.0,1005.85,USD
2009-09-14,1009.7,993.9,1005.35,1000.15,USD
2009-09-15,1010.5,992.9,999.35,1006.9,USD
2009-09-16,1021.5,1006.9,1007.1,1017.7,USD
2009-09-17,1024.85,1010.6,1017.25,1012.45,USD
2009-09-18,1018.55,1006.9,1013.5,1007.15,USD
2009-09-21,1007.6,996.5,1005.45,1003.55,USD
2009-09-22,1020.5,1002.9,1003.6,1014.8,USD
2009-09-23,1018.35,1005.9,1013.85,1008.45,USD
2009-09-24,1019.5,991.2,1007.35,994.75,USD
2009-09-25,999.3,985.1,993.65,991.75,USD
2009-09-28,997.5,986.6,993.0,990.95,USD
2009-09-29,996.7,985.9,991.35,992.2,USD
2009-09-30,1009.95,992.2,992.2,1007.7,USD
2009-10-01,1010.4,998.4,1007.2,999.5,USD
2009-10-02,1008.2,987.2,998.6,1002.35,USD
2009-10-05,1018.45,1001.55,1001.8,1017.75,USD
2009-10-06,1044.45,1015.74,1017.0,1041.85,USD
2009-10-07,1049.2,1037.3,1041.35,1044.7,USD
2009-10-08,1062.2,1043.5,1044.85,1055.0,USD
2009-10-09,1056.0,1044.3,1056.0,1049.25,USD
2009-10-12,1059.75,1047.9,1049.0,1056.25,USD
2009-10-13,1069.3,1051.9,1054.4,1064.35,USD
2009-10-14,1071.4,1056.5,1064.9,1062.95,USD
2009-10-15,1066.5,1047.2,1062.8,1050.85,USD
2009-10-16,1057.7,1043.9,1050.55,1053.25,USD
2009-10-19,1065.5,1048.5,1052.65,1063.7,USD
2009-10-20,1068.1,1052.0,1064.5,1055.0,USD
2009-10-21,1065.1,1047.8,1054.9,1059.35,USD
2009-10-22,1061.75,1051.8,1057.9,1060.4,USD
2009-10-23,1067.8,1050.55,1059.9,1054.95,USD
2009-10-26,1060.1,1037.95,1054.3,1038.1,USD
2009-10-27,1044.5,1033.25,1037.9,1039.8,USD
2009-10-28,1042.6,1027.35,1039.5,1027.85,USD
2009-10-29,1048.5,1026.75,1028.25,1045.55,USD
2009-10-30,1049.15,1035.35,1045.8,1044.9,USD
2009-11-02,1063.1,1040.65,1044.3,1059.25,USD
2009-11-03,1087.85,1055.4,1059.85,1084.25,USD
2009-11-04,1097.65,1079.9,1084.85,1092.6,USD
2009-11-05,1094.35,1083.9,1092.85,1090.95,USD
2009-11-06,1101.3,1086.7,1089.85,1095.05,USD
2009-11-09,1111.25,1095.8,1097.41,1104.05,USD
2009-11-10,1109.7,1097.1,1104.3,1105.6,USD
2009-11-11,1118.75,1105.15,1105.65,1118.15,USD
2009-11-12,1123.25,1102.7,1117.7,1103.8,USD
2009-11-13,1119.35,1101.2,1103.75,1119.2,USD
2009-11-16,1143.65,1118.3,1118.3,1140.35,USD
2009-11-17,1141.95,1127.95,1139.6,1141.05,USD
2009-11-18,1153.15,1135.9,1141.45,1144.65,USD
2009-11-19,1146.15,1129.9,1145.15,1144.1,USD
2009-11-20,1151.3,1132.8,1143.95,1149.95,USD
2009-11-23,1173.9,1150.85,1151.2,1165.25,USD
2009-11-24,1171.5,1157.75,1165.85,1169.7,USD
2009-11-25,1192.0,1167.05,1169.25,1190.05,USD
2009-11-26,1195.4,1180.4,1190.85,1193.1,USD
2009-11-27,1192.2,1137.8,1191.9,1177.7,USD
2009-11-30,1182.0,1163.4,1176.6,1178.85,USD
2009-12-01,1201.8,1175.45,1179.65,1197.7,USD
2009-12-02,1217.15,1195.0,1196.25,1214.95,USD
2009-12-03,1226.5,1204.3,1216.15,1211.0,USD
2009-12-04,1212.6,1147.75,1207.7,1161.7,USD
2009-12-07,1164.95,1136.2,1160.45,1158.3,USD
2009-12-08,1168.9,1125.55,1157.25,1130.05,USD
2009-12-09,1146.8,1117.2,1129.75,1128.7,USD
2009-12-10,1137.0,1121.7,1129.1,1132.05,USD
2009-12-11,1142.3,1109.5,1130.6,1114.9,USD
2009-12-14,1127.9,1110.25,1113.8,1124.55,USD
2009-12-15,1129.3,1111.7,1126.75,1124.5,USD
2009-12-16,1141.1,1121.4,1124.85,1137.95,USD
2009-12-17,1141.9,1094.9,1138.3,1098.25,USD
2009-12-18,1117.0,1096.05,1098.0,1112.5,USD
2009-12-21,1119.1,1090.25,1111.45,1092.1,USD
2009-12-22,1097.6,1074.6,1093.25,1083.75,USD
2009-12-23,1096.05,1079.6,1084.1,1087.2,USD
2009-12-24,1106.65,1087.25,1087.9,1105.45,USD
2009-12-25,1104.5,1104.0,1104.0,1104.5,USD
2009-12-28,1114.0,1101.75,1106.95,1106.85,USD
2009-12-29,1108.7,1096.75,1106.2,1097.85,USD
2009-12-30,1098.05,1086.3,1097.25,1091.95,USD
2009-12-31,1107.1,1092.1,1093.15,1096.2,USD
2010-01-01,1097.9,1097.05,1097.25,1097.35,USD
2010-01-04,1123.8,1093.45,1096.25,1120.4,USD
2010-01-05,1128.1,1115.25,1121.3,1119.05,USD
2010-01-06,1140.6,1116.0,1118.4,1138.9,USD
2010-01-07,1139.15,1128.6,1138.2,1132.3,USD
2010-01-08,1139.8,1119.95,1131.85,1136.6,USD
2010-01-11,1161.9,1137.2,1137.2,1153.0,USD
2010-01-12,1158.4,1125.35,1151.55,1127.7,USD
2010-01-13,1138.85,1119.75,1128.5,1138.8,USD
2010-01-14,1146.65,1131.15,1137.95,1143.25,USD
2010-01-15,1146.6,1127.5,1143.1,1130.9,USD
2010-01-18,1137.55,1126.75,1129.4,1133.0,USD
2010-01-19,1140.8,1129.0,1132.05,1138.1,USD
2010-01-20,1141.6,1107.4,1138.5,1111.7,USD
2010-01-21,1117.85,1088.7,1111.65,1095.15,USD
2010-01-22,1099.15,1082.3,1094.65,1093.0,USD
2010-01-25,1104.2,1091.05,1091.05,1098.25,USD
2010-01-26,1103.55,1085.8,1098.4,1098.05,USD
2010-01-27,1102.7,1083.65,1097.7,1086.85,USD
2010-01-28,1096.35,1074.15,1087.8,1086.3,USD
2010-01-29,1090.6,1074.85,1087.2,1081.55,USD
2010-02-01,1107.9,1076.8,1080.1,1107.35,USD
2010-02-02,1118.35,1099.0,1105.8,1115.2,USD
2010-02-03,1124.85,1107.2,1114.4,1109.65,USD
2010-02-04,1111.1,1059.5,1109.3,1063.45,USD
2010-02-05,1069.15,1044.25,1063.15,1065.45,USD
2010-02-08,1073.9,1061.9,1067.4,1063.75,USD
2010-02-09,1083.45,1061.8,1062.95,1077.3,USD
2010-02-10,1082.5,1063.5,1077.45,1072.85,USD
2010-02-11,1098.15,1071.35,1072.0,1095.35,USD
2010-02-12,1097.35,1078.55,1096.7,1093.4,USD
2010-02-15,1102.65,1092.0,1092.85,1101.0,USD
2010-02-16,1121.2,1097.85,1099.6,1119.95,USD
2010-02-17,1127.25,1111.7,1119.25,1115.2,USD
2010-02-18,1124.05,1098.2,1106.35,1123.9,USD
2010-02-19,1126.95,1098.95,1111.3,1118.85,USD
2010-02-22,1131.05,1109.7,1124.9,1113.7,USD
2010-02-23,1121.2,1099.35,1113.8,1102.05,USD
2010-02-24,1108.35,1089.85,1103.4,1096.4,USD
2010-02-25,1109.15,1088.6,1097.6,1106.1,USD
2010-02-26,1119.2,1104.4,1105.0,1116.5,USD
2010-03-01,1123.7,1112.05,1116.55,1117.35,USD
2010-03-02,1137.75,1115.1,1118.75,1134.65,USD
2010-03-03,1145.0,1132.4,1134.85,1139.5,USD
2010-03-04,1141.6,1126.1,1139.8,1132.0,USD
2010-03-05,1140.7,1127.0,1131.8,1132.05,USD
2010-03-08,1137.8,1118.55,1135.7,1122.4,USD
2010-03-09,1124.7,1108.95,1123.3,1120.1,USD
2010-03-10,1128.15,1103.25,1121.65,1108.2,USD
2010-03-11,1111.65,1100.44,1108.35,1109.45,USD
2010-03-12,1119.45,1098.65,1109.65,1102.45,USD
2010-03-15,1109.8,1100.35,1100.5,1109.1,USD
2010-03-16,1129.45,1109.05,1109.45,1125.7,USD
2010-03-17,1133.8,1118.85,1126.1,1125.05,USD
2010-03-18,1129.55,1118.4,1124.0,1125.95,USD
2010-03-19,1127.5,1101.95,1125.95,1107.55,USD
2010-03-22,1108.85,1092.75,1107.4,1102.3,USD
2010-03-23,1108.05,1094.8,1102.45,1102.65,USD
2010-03-24,1105.4,1085.35,1101.75,1087.5,USD
2010-03-25,1095.95,1085.45,1086.5,1091.35,USD
2010-03-26,1110.65,1088.85,1089.55,1106.6,USD
2010-03-29,1115.45,1104.35,1110.55,1109.2,USD
2010-03-30,1114.15,1102.45,1110.25,1103.6,USD
2010-03-31,1118.9,1102.45,1103.7,1113.8,USD
2010-04-01,1128.75,1112.35,1113.4,1126.5,USD
2010-04-02,1125.0,1120.0,1125.0,1120.5,USD
2010-04-05,1134.2,1119.2,1125.1,1130.7,USD
2010-04-06,1138.9,1123.0,1130.65,1134.2,USD
2010-04-07,1153.25,1132.8,1134.15,1148.0,USD
2010-04-08,1154.65,1144.4,1149.45,1151.15,USD
2010-04-09,1165.35,1149.7,1150.95,1160.9,USD
2010-04-12,1169.19,1152.0,1165.69,1152.0,USD
2010-04-13,1157.9,1145.75,1155.55,1151.15,USD
2010-04-14,1162.6,1150.8,1151.3,1154.9,USD
2010-04-15,1162.3,1150.85,1155.3,1158.95,USD
2010-04-16,1160.45,1130.65,1158.8,1137.45,USD
2010-04-19,1138.45,1124.15,1134.65,1135.6,USD
2010-04-20,1146.3,1133.45,1135.7,1140.5,USD
2010-04-21,1150.9,1138.25,1140.2,1146.3,USD
2010-04-22,1149.5,1132.15,1145.75,1141.45,USD
2010-04-23,1158.0,1135.45,1141.5,1157.4,USD
2010-04-26,1160.23,1151.05,1156.5,1154.88,USD
2010-04-27,1172.93,1146.55,1153.78,1172.93,USD
2010-04-28,1174.68,1160.65,1168.03,1165.45,USD
2010-04-29,1171.75,1162.55,1164.95,1167.1,USD
2010-04-30,1182.05,1161.88,1168.7,1179.25,USD
2010-05-03,1187.91,1176.3,1179.0,1182.4,USD
2010-05-04,1192.4,1167.16,1181.75,1171.65,USD
2010-05-05,1177.31,1158.2,1171.75,1175.2,USD
2010-05-06,1211.35,1173.35,1176.1,1208.75,USD
2010-05-07,1213.85,1193.15,1207.25,1208.3,USD
2010-05-10,1206.0,1184.35,1202.35,1202.4,USD
2010-05-11,1234.15,1200.7,1200.7,1232.55,USD
2010-05-12,1249.15,1227.4,1231.0,1237.35,USD
2010-05-13,1243.35,1227.95,1235.2,1232.33,USD
2010-05-14,1249.45,1219.55,1232.45,1233.05,USD
2010-05-17,1243.1,1219.45,1231.5,1223.75,USD
2010-05-18,1229.85,1207.35,1222.3,1221.7,USD
2010-05-19,1228.1,1187.62,1223.9,1191.75,USD
2010-05-20,1198.8,1175.35,1192.65,1183.1,USD
2010-05-21,1189.35,1168.5,1182.3,1177.15,USD
2010-05-24,1197.0,1176.48,1176.93,1192.05,USD
2010-05-25,1204.95,1185.9,1191.4,1201.1,USD
2010-05-26,1217.21,1201.1,1202.55,1210.9,USD
2010-05-27,1219.35,1206.6,1212.15,1212.1,USD
2010-05-28,1216.15,1203.01,1211.45,1214.81,USD
2010-05-31,1218.3,1210.2,1212.05,1216.21,USD
2010-06-01,1231.2,1215.05,1216.1,1225.3,USD
2010-06-02,1227.95,1214.65,1225.6,1223.85,USD
2010-06-03,1224.95,1201.15,1223.2,1208.05,USD
2010-06-04,1220.7,1197.65,1206.58,1220.0,USD
2010-06-07,1245.35,1211.15,1219.15,1240.05,USD
2010-06-08,1252.2,1233.85,1240.65,1235.63,USD
2010-06-09,1242.5,1223.75,1235.1,1232.35,USD
2010-06-10,1234.25,1215.15,1231.25,1217.8,USD
2010-06-11,1231.7,1216.75,1216.75,1227.4,USD
2010-06-14,1235.0,1217.05,1226.45,1222.15,USD
2010-06-15,1237.35,1220.3,1221.3,1234.45,USD
2010-06-16,1238.65,1227.8,1233.95,1231.6,USD
2010-06-17,1251.65,1229.9,1230.5,1245.35,USD
2010-06-18,1262.9,1242.0,1245.3,1257.35,USD
2010-06-21,1265.4,1230.95,1259.1,1232.15,USD
2010-06-22,1243.1,1231.65,1231.65,1239.5,USD
2010-06-23,1247.1,1225.3,1238.75,1237.2,USD
2010-06-24,1248.35,1228.25,1235.0,1244.55,USD
2010-06-25,1258.65,1241.35,1243.45,1255.5,USD
2010-06-28,1263.45,1236.42,1253.75,1238.05,USD
2010-06-29,1245.3,1227.35,1237.1,1240.95,USD
2010-06-30,1248.55,1235.45,1239.4,1242.35,USD
2010-07-01,1244.5,1197.3,1242.65,1199.65,USD
2010-07-02,1223.35,1197.0,1197.0,1211.6,USD
2010-07-05,1215.35,1206.55,1211.1,1208.95,USD
2010-07-06,1215.25,1191.3,1209.4,1194.25,USD
2010-07-07,1204.25,1185.55,1191.95,1202.35,USD
2010-07-08,1209.7,1189.35,1203.0,1198.45,USD
2010-07-09,1213.85,1194.7,1197.35,1212.0,USD
2010-07-12,1214.0,1196.85,1212.15,1196.85,USD
2010-07-13,1218.6,1195.3,1195.3,1211.65,USD
2010-07-14,1218.85,1203.16,1211.75,1208.5,USD
2010-07-15,1217.95,1204.55,1209.05,1208.55,USD
2010-07-16,1211.0,1186.35,1208.9,1193.65,USD
2010-07-19,1195.1,1177.65,1193.2,1183.7,USD
2010-07-20,1194.3,1175.85,1184.65,1192.3,USD
2010-07-21,1198.05,1183.35,1191.4,1186.0,USD
2010-07-22,1200.6,1181.05,1184.9,1194.95,USD
2010-07-23,1203.95,1183.81,1195.05,1189.1,USD
2010-07-26,1195.3,1179.65,1189.25,1182.5,USD
2010-07-27,1187.75,1158.15,1181.9,1162.3,USD
2010-07-28,1166.35,1157.4,1162.5,1163.55,USD
2010-07-29,1169.8,1159.65,1163.5,1166.93,USD
2010-07-30,1183.95,1166.0,1167.35,1180.9,USD
2010-08-02,1191.4,1175.5,1181.45,1181.85,USD
2010-08-03,1191.35,1179.75,1181.65,1185.7,USD
2010-08-04,1203.35,1184.4,1185.7,1195.75,USD
2010-08-05,1200.55,1190.65,1195.35,1195.1,USD
2010-08-06,1213.61,1193.1,1194.7,1205.3,USD
2010-08-09,1210.55,1199.9,1204.85,1201.4,USD
2010-08-10,1208.05,1191.5,1201.1,1203.85,USD
2010-08-11,1209.75,1194.15,1204.25,1197.75,USD
2010-08-12,1217.25,1197.85,1198.4,1213.2,USD
2010-08-13,1219.35,1212.55,1214.05,1215.55,USD
2010-08-16,1229.15,1214.55,1214.55,1224.85,USD
2010-08-17,1230.45,1224.1,1224.9,1224.9,USD
2010-08-18,1233.35,1218.4,1225.3,1229.55,USD
2010-08-19,1239.15,1229.3,1230.6,1232.1,USD
2010-08-20,1233.05,1222.25,1230.7,1228.05,USD
2010-08-23,1233.85,1223.65,1229.1,1225.4,USD
2010-08-24,1236.0,1210.6,1225.7,1229.75,USD
2010-08-25,1242.35,1229.65,1229.65,1240.1,USD
2010-08-26,1246.0,1235.85,1240.55,1236.05,USD
2010-08-27,1244.25,1233.75,1236.94,1238.2,USD
2010-08-30,1238.8,1233.8,1237.0,1236.8,USD
2010-08-31,1251.9,1233.75,1236.95,1247.65,USD
2010-09-01,1255.15,1242.75,1248.0,1244.35,USD
2010-09-02,1253.8,1243.5,1244.3,1251.25,USD
2010-09-03,1255.1,1237.0,1252.4,1247.1,USD
2010-09-06,1251.45,1247.05,1248.6,1250.05,USD
2010-09-07,1260.3,1244.5,1248.55,1255.4,USD
2010-09-08,1262.75,1253.5,1254.55,1255.2,USD
2010-09-09,1259.3,1242.7,1253.45,1244.1,USD
2010-09-10,1251.65,1237.05,1244.3,1246.45,USD
2010-09-13,1249.7,1241.45,1245.9,1245.45,USD
2010-09-14,1275.25,1244.5,1245.0,1268.85,USD
2010-09-15,1272.35,1263.45,1268.1,1268.05,USD
2010-09-16,1278.7,1265.65,1268.1,1275.55,USD
2010-09-17,1284.25,1273.1,1276.0,1274.9,USD
2010-09-20,1285.2,1275.5,1277.4,1278.35,USD
2010-09-21,1292.7,1271.85,1279.15,1286.95,USD
2010-09-22,1296.6,1285.8,1286.6,1291.35,USD
2010-09-23,1297.35,1288.25,1292.4,1292.55,USD
2010-09-24,1300.95,1292.3,1292.9,1296.95,USD
2010-09-27,1301.0,1293.5,1298.5,1295.0,USD
2010-09-28,1311.1,1283.6,1295.3,1309.1,USD
2010-09-29,1314.2,1306.15,1309.0,1309.9,USD
2010-09-30,1316.8,1296.9,1310.35,1309.5,USD
2010-10-01,1322.3,1307.1,1310.55,1318.8,USD
2010-10-04,1321.0,1313.25,1318.4,1315.25,USD
2010-10-05,1342.2,1312.25,1314.0,1340.75,USD
2010-10-06,1350.8,1339.65,1341.0,1349.4,USD
2010-10-07,1365.6,1326.55,1349.65,1333.7,USD
2010-10-08,1350.2,1325.35,1332.9,1346.8,USD
2010-10-11,1356.15,1340.85,1346.4,1353.95,USD
2010-10-12,1356.3,1341.45,1354.5,1350.6,USD
2010-10-13,1375.15,1349.4,1350.65,1372.1,USD
2010-10-14,1388.1,1371.25,1372.7,1381.3,USD
2010-10-15,1386.25,1363.2,1380.85,1369.15,USD
2010-10-18,1375.3,1353.05,1371.0,1369.8,USD
2010-10-19,1372.05,1329.3,1369.4,1335.45,USD
2010-10-20,1348.2,1330.8,1334.8,1346.35,USD
2010-10-21,1350.05,1318.74,1346.1,1325.5,USD
2010-10-22,1329.35,1316.09,1326.05,1328.2,USD
2010-10-25,1350.2,1331.8,1331.89,1340.45,USD
2010-10-26,1343.9,1328.41,1339.45,1339.9,USD
2010-10-27,1344.0,1319.24,1339.65,1325.3,USD
2010-10-28,1346.5,1323.55,1325.59,1344.35,USD
2010-10-29,1359.95,1335.56,1344.09,1359.55,USD
2010-11-01,1366.49,1349.8,1361.19,1351.75,USD
2010-11-02,1359.95,1350.7,1351.25,1357.5,USD
2010-11-03,1365.25,1324.64,1357.96,1348.65,USD
2010-11-04,1393.66,1346.75,1348.09,1392.75,USD
2010-11-05,1398.35,1374.15,1392.69,1393.9,USD
2010-11-08,1410.7,1387.14,1394.9,1409.45,USD
2010-11-09,1425.36,1383.74,1410.41,1390.95,USD
2010-11-10,1410.8,1384.25,1392.7,1403.75,USD
2010-11-11,1418.25,1396.95,1403.3,1409.35,USD
2010-11-12,1410.61,1360.26,1409.9,1368.95,USD
2010-11-15,1377.16,1355.59,1366.95,1359.49,USD
2010-11-16,1364.85,1329.85,1360.4,1340.85,USD
2010-11-17,1345.2,1331.3,1340.0,1337.25,USD
2010-11-18,1359.55,1335.59,1336.0,1353.85,USD
2010-11-19,1363.29,1341.9,1350.49,1353.5,USD
2010-11-22,1368.11,1348.55,1354.7,1366.35,USD
2010-11-23,1382.4,1356.35,1366.4,1377.2,USD
2010-11-24,1381.7,1369.6,1377.0,1374.9,USD
2010-11-25,1375.4,1368.25,1373.55,1374.62,USD
2010-11-26,1375.16,1350.64,1374.49,1364.42,USD
2010-11-29,1371.13,1354.97,1364.3,1368.37,USD
2010-11-30,1390.15,1363.04,1368.4,1384.85,USD
2010-12-01,1397.11,1382.15,1385.7,1387.1,USD
2010-12-02,1398.6,1382.95,1387.69,1384.65,USD
2010-12-03,1415.91,1383.55,1385.36,1415.05,USD
2010-12-06,1427.51,1409.15,1415.56,1423.55,USD
2010-12-07,1431.45,1396.49,1423.45,1401.89,USD
2010-12-08,1404.42,1371.85,1401.19,1382.1,USD
2010-12-09,1394.54,1379.68,1382.05,1387.64,USD
2010-12-10,1392.55,1372.3,1387.8,1386.05,USD
2010-12-13,1399.44,1380.55,1383.76,1393.76,USD
2010-12-14,1408.1,1392.05,1393.4,1396.25,USD
2010-12-15,1397.4,1377.39,1396.05,1379.8,USD
2010-12-16,1386.75,1361.75,1380.8,1369.7,USD
2010-12-17,1379.36,1365.05,1371.51,1375.41,USD
2010-12-20,1388.45,1376.24,1376.8,1384.65,USD
2010-12-21,1392.39,1381.16,1385.26,1385.74,USD
2010-12-22,1391.2,1382.04,1385.75,1385.0,USD
2010-12-23,1388.96,1372.61,1385.05,1380.35,USD
2010-12-24,1386.14,1378.82,1380.55,1384.75,USD
2010-12-27,1386.7,1372.75,1384.75,1384.1,USD
2010-12-28,1407.15,1382.45,1383.95,1406.39,USD
2010-12-29,1414.35,1400.75,1405.96,1410.95,USD
2010-12-30,1414.95,1402.55,1411.35,1404.45,USD
2010-12-31,1423.15,1405.25,1406.15,1421.45,USD
2011-01-03,1424.07,1412.24,1421.3,1414.3,USD
2011-01-04,1417.59,1372.38,1414.38,1380.6,USD
2011-01-05,1385.73,1364.48,1380.94,1377.48,USD
2011-01-06,1380.2,1364.95,1377.95,1371.4,USD
2011-01-07,1379.74,1353.3,1372.1,1369.6,USD
2011-01-10,1376.5,1365.64,1369.3,1375.05,USD
2011-01-11,1386.96,1372.9,1374.9,1382.45,USD
2011-01-12,1389.4,1376.65,1381.0,1386.5,USD
2011-01-13,1393.61,1370.17,1388.16,1374.36,USD
2011-01-14,1378.35,1355.49,1373.35,1361.85,USD
2011-01-17,1366.22,1357.47,1359.53,1362.78,USD
2011-01-18,1376.61,1360.01,1361.45,1367.76,USD
2011-01-19,1379.16,1365.7,1368.1,1370.2,USD
2011-01-20,1371.55,1343.0,1370.35,1345.85,USD
2011-01-21,1350.7,1337.95,1345.91,1342.51,USD
2011-01-24,1353.4,1333.85,1343.25,1334.7,USD
2011-01-25,1338.75,1323.05,1334.49,1333.75,USD
2011-01-26,1346.76,1325.06,1333.11,1345.89,USD
2011-01-27,1341.64,1309.09,1346.74,1311.49,USD
2011-01-28,1347.21,1308.56,1312.95,1335.35,USD
2011-01-31,1346.18,1323.29,1336.93,1332.19,USD
2011-02-01,1343.6,1325.65,1332.15,1340.6,USD
2011-02-02,1343.79,1326.8,1340.89,1336.8,USD
2011-02-03,1356.15,1325.14,1336.35,1353.2,USD
2011-02-04,1358.43,1345.3,1353.8,1349.25,USD
2011-02-07,1353.4,1343.13,1348.15,1349.1,USD
2011-02-08,1368.18,1348.45,1350.65,1364.0,USD
2011-02-09,1367.4,1358.36,1364.14,1362.95,USD
2011-02-10,1366.57,1350.78,1363.41,1362.01,USD
2011-02-11,1368.51,1353.99,1363.51,1356.1,USD
2011-02-14,1367.15,1354.45,1359.36,1362.31,USD
2011-02-15,1376.85,1360.85,1362.02,1373.4,USD
2011-02-16,1382.29,1368.45,1373.45,1375.11,USD
2011-02-17,1385.28,1374.43,1374.53,1383.67,USD
2011-02-18,1392.15,1382.0,1383.74,1387.3,USD
2011-02-21,1408.7,1388.45,1388.45,1406.45,USD
2011-02-22,1411.26,1393.14,1406.56,1398.15,USD
2011-02-23,1416.8,1395.7,1399.66,1410.45,USD
2011-02-24,1418.42,1392.0,1411.97,1400.25,USD
2011-02-25,1412.14,1399.54,1402.06,1409.25,USD
2011-02-28,1416.6,1404.6,1408.9,1411.65,USD
2011-03-01,1435.0,1409.35,1410.94,1433.85,USD
2011-03-02,1440.5,1427.9,1434.15,1434.95,USD
2011-03-03,1436.55,1410.36,1435.15,1416.4,USD
2011-03-04,1432.36,1413.41,1416.09,1429.3,USD
2011-03-07,1445.03,1428.28,1428.28,1433.17,USD
2011-03-08,1437.16,1423.7,1431.2,1428.89,USD
2011-03-09,1436.55,1423.31,1428.59,1429.5,USD
2011-03-10,1431.75,1403.12,1429.45,1413.45,USD
2011-03-11,1424.55,1404.7,1412.9,1417.4,USD
2011-03-14,1433.89,1419.79,1422.09,1428.65,USD
2011-03-15,1429.49,1382.9,1429.49,1395.95,USD
2011-03-16,1408.35,1393.85,1396.8,1401.3,USD
2011-03-17,1406.95,1388.25,1401.99,1404.4,USD
2011-03-18,1425.7,1403.4,1405.39,1419.55,USD
2011-03-21,1436.7,1425.19,1426.46,1427.05,USD
2011-03-22,1428.74,1424.86,1427.95,1428.55,USD
